time,subject,fuzzer,run,cov_type,cov
1622884360,openssh,aflnet-no-state,1,l_per,9.5
1622884360,openssh,aflnet-no-state,1,l_abs,1968
1622884360,openssh,aflnet-no-state,1,b_per,6.5
1622884360,openssh,aflnet-no-state,1,b_abs,1105
1622884366,openssh,aflnet-no-state,1,l_per,9.6
1622884366,openssh,aflnet-no-state,1,l_abs,1994
1622884366,openssh,aflnet-no-state,1,b_per,6.6
1622884366,openssh,aflnet-no-state,1,b_abs,1135
1622884371,openssh,aflnet-no-state,1,l_per,9.6
1622884371,openssh,aflnet-no-state,1,l_abs,1997
1622884371,openssh,aflnet-no-state,1,b_per,6.6
1622884371,openssh,aflnet-no-state,1,b_abs,1137
1622884404,openssh,aflnet-no-state,1,l_per,9.6
1622884404,openssh,aflnet-no-state,1,l_abs,1997
1622884404,openssh,aflnet-no-state,1,b_per,6.7
1622884404,openssh,aflnet-no-state,1,b_abs,1141
1622884416,openssh,aflnet-no-state,1,l_per,9.6
1622884416,openssh,aflnet-no-state,1,l_abs,1997
1622884416,openssh,aflnet-no-state,1,b_per,6.7
1622884416,openssh,aflnet-no-state,1,b_abs,1141
1622884426,openssh,aflnet-no-state,1,l_per,9.6
1622884426,openssh,aflnet-no-state,1,l_abs,1997
1622884426,openssh,aflnet-no-state,1,b_per,6.7
1622884426,openssh,aflnet-no-state,1,b_abs,1142
1622884459,openssh,aflnet-no-state,1,l_per,9.6
1622884459,openssh,aflnet-no-state,1,l_abs,2000
1622884459,openssh,aflnet-no-state,1,b_per,6.7
1622884459,openssh,aflnet-no-state,1,b_abs,1146
1622884466,openssh,aflnet-no-state,1,l_per,9.6
1622884466,openssh,aflnet-no-state,1,l_abs,2000
1622884466,openssh,aflnet-no-state,1,b_per,6.7
1622884466,openssh,aflnet-no-state,1,b_abs,1148
1622884495,openssh,aflnet-no-state,1,l_per,9.6
1622884495,openssh,aflnet-no-state,1,l_abs,2000
1622884495,openssh,aflnet-no-state,1,b_per,6.7
1622884495,openssh,aflnet-no-state,1,b_abs,1150
1622884565,openssh,aflnet-no-state,1,l_per,9.6
1622884565,openssh,aflnet-no-state,1,l_abs,2001
